caller_id,receiver_id,caller_phone,receiver_phone,timestamp,duration_sec,call_type
P005,P004,+91-90000-10005,+91-90000-10004,2026-08-15 02:01:00,293,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-21 23:54:00,777,voice
P006,P045,+91-90000-10006,+91-90000-10045,2026-08-07 11:41:00,60,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-07-21 15:06:00,880,voice
P017,P044,+91-90000-10017,+91-90000-10044,2026-07-10 22:44:00,399,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-23 20:03:00,773,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-06-06 11:47:00,244,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-07 00:00:00,442,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-06-03 16:51:00,847,voice
P011,P013,+91-90000-10011,+91-90000-10013,2026-08-18 03:08:00,785,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-08 08:22:00,603,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-07-02 04:41:00,582,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-11 20:39:00,860,voice
P047,P022,+91-90000-10047,+91-90000-10022,2026-08-25 11:54:00,801,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-21 16:12:00,85,voice
P038,P029,+91-90000-10038,+91-90000-10029,2026-08-25 05:35:00,197,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-06-18 03:49:00,20,voice
P001,P041,+91-90000-10001,+91-90000-10041,2026-08-16 20:01:00,262,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-07-11 17:48:00,413,voice
P036,P044,+91-90000-10036,+91-90000-10044,2026-06-27 03:51:00,106,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-08-18 20:23:00,226,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-08-14 04:07:00,177,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-17 04:31:00,803,voice
P033,P032,+91-90000-10033,+91-90000-10032,2026-06-05 16:33:00,48,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-18 15:17:00,135,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-06-19 22:43:00,264,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-07 15:19:00,485,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-05 16:31:00,624,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-08-25 01:06:00,563,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-09 19:11:00,80,voice
P044,P046,+91-90000-10044,+91-90000-10046,2026-08-15 13:04:00,348,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-08-23 06:50:00,819,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-03 21:17:00,749,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-18 20:16:00,178,voice
P036,P008,+91-90000-10036,+91-90000-10008,2026-06-01 07:18:00,96,voice
P042,P017,+91-90000-10042,+91-90000-10017,2026-07-04 13:09:00,487,voice
P026,P027,+91-90000-10026,+91-90000-10027,2026-08-12 11:36:00,832,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-19 13:03:00,655,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-06-24 09:33:00,753,voice
P039,P021,+91-90000-10039,+91-90000-10021,2026-06-16 16:18:00,795,voice
P003,P010,+91-90000-10003,+91-90000-10010,2026-07-03 20:07:00,832,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-06 06:58:00,264,voice
P019,P037,+91-90000-10019,+91-90000-10037,2026-08-22 14:28:00,69,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-06-22 21:28:00,272,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-08-11 03:31:00,551,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-18 09:17:00,40,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-07-07 14:12:00,645,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-08-09 22:33:00,856,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-06-25 05:09:00,198,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-22 14:29:00,35,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-03 19:38:00,231,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-01 09:53:00,64,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-16 18:51:00,85,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-23 11:29:00,122,voice
P050,P007,+91-90000-10050,+91-90000-10007,2026-08-17 03:34:00,72,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-03 19:31:00,828,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-24 05:02:00,212,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-02 10:59:00,116,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-07-04 14:38:00,844,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-19 05:01:00,681,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-07-09 22:32:00,894,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-08-12 08:01:00,820,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-08-07 07:25:00,836,voice
P016,P038,+91-90000-10016,+91-90000-10038,2026-07-14 18:30:00,438,voice
P009,P011,+91-90000-10009,+91-90000-10011,2026-08-17 14:04:00,267,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-04 08:47:00,763,voice
P048,P013,+91-90000-10048,+91-90000-10013,2026-08-02 13:27:00,198,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-06-04 16:36:00,745,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-08-15 22:49:00,123,voice
P016,P012,+91-90000-10016,+91-90000-10012,2026-06-06 22:23:00,593,voice
P027,P024,+91-90000-10027,+91-90000-10024,2026-06-06 18:29:00,517,voice
P033,P015,+91-90000-10033,+91-90000-10015,2026-08-04 12:53:00,76,voice
P004,P015,+91-90000-10004,+91-90000-10015,2026-07-07 18:42:00,15,voice
P009,P036,+91-90000-10009,+91-90000-10036,2026-08-18 23:34:00,151,voice
P035,P007,+91-90000-10035,+91-90000-10007,2026-06-26 21:53:00,859,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-06-23 03:58:00,244,voice
P050,P007,+91-90000-10050,+91-90000-10007,2026-08-19 14:54:00,618,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-19 16:50:00,501,voice
P019,P038,+91-90000-10019,+91-90000-10038,2026-06-06 03:49:00,679,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-10 09:10:00,532,voice
P018,P025,+91-90000-10018,+91-90000-10025,2026-07-27 14:19:00,552,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-06-05 01:12:00,592,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-07-10 04:54:00,890,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-08-01 18:38:00,178,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-06-20 07:45:00,405,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-06-10 19:18:00,521,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-08-16 06:37:00,61,voice
P038,P032,+91-90000-10038,+91-90000-10032,2026-08-12 00:44:00,328,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-14 02:40:00,194,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-05 02:27:00,155,voice
P032,P023,+91-90000-10032,+91-90000-10023,2026-06-24 22:14:00,160,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-16 05:13:00,503,voice
P036,P016,+91-90000-10036,+91-90000-10016,2026-07-01 12:09:00,703,voice
P018,P040,+91-90000-10018,+91-90000-10040,2026-08-15 05:26:00,158,voice
P003,P034,+91-90000-10003,+91-90000-10034,2026-08-15 21:10:00,26,voice
P030,P025,+91-90000-10030,+91-90000-10025,2026-07-17 11:18:00,685,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-07 04:43:00,89,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-06-23 05:51:00,887,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-08-21 20:30:00,809,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-07-26 00:01:00,177,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-23 10:47:00,196,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-09 20:19:00,438,voice
P005,P047,+91-90000-10005,+91-90000-10047,2026-07-10 00:22:00,681,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-19 01:12:00,516,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-03 13:35:00,288,voice
P002,P023,+91-90000-10002,+91-90000-10023,2026-07-21 15:36:00,695,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-25 18:34:00,732,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-08-04 19:19:00,750,voice
P002,P027,+91-90000-10002,+91-90000-10027,2026-08-16 04:42:00,583,voice
P012,P036,+91-90000-10012,+91-90000-10036,2026-06-13 16:48:00,749,voice
P010,P022,+91-90000-10010,+91-90000-10022,2026-07-14 13:27:00,364,voice
P028,P048,+91-90000-10028,+91-90000-10048,2026-07-20 00:31:00,196,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-16 05:06:00,752,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-06-23 05:48:00,850,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-06-17 15:45:00,488,voice
P048,P049,+91-90000-10048,+91-90000-10049,2026-08-21 20:42:00,61,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-03 15:08:00,294,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-06 01:59:00,787,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-07-21 06:04:00,52,voice
P011,P012,+91-90000-10011,+91-90000-10012,2026-08-05 19:31:00,206,voice
P001,P004,+91-90000-10001,+91-90000-10004,2026-08-22 12:39:00,198,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-16 16:48:00,760,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-07-17 00:29:00,820,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-08-15 04:13:00,99,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-08-01 16:59:00,399,voice
P047,P018,+91-90000-10047,+91-90000-10018,2026-06-23 02:51:00,36,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-01 03:31:00,695,voice
P014,P002,+91-90000-10014,+91-90000-10002,2026-08-27 13:14:00,644,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-24 22:06:00,728,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-07-14 21:21:00,30,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-06-23 14:23:00,77,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-08-11 08:53:00,692,voice
P015,P024,+91-90000-10015,+91-90000-10024,2026-07-06 03:58:00,89,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-09 03:10:00,372,voice
P019,P003,+91-90000-10019,+91-90000-10003,2026-08-23 17:15:00,93,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-06-21 10:27:00,528,voice
P031,P026,+91-90000-10031,+91-90000-10026,2026-06-09 23:52:00,612,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-06-02 05:39:00,574,voice
P007,P019,+91-90000-10007,+91-90000-10019,2026-06-25 23:57:00,590,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-06-17 05:02:00,406,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-15 05:30:00,469,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-06-11 22:42:00,298,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-06-13 18:23:00,148,voice
P024,P042,+91-90000-10024,+91-90000-10042,2026-06-02 08:13:00,250,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-20 14:57:00,458,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-01 04:25:00,509,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-23 03:23:00,640,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-07-06 01:32:00,452,voice
P017,P020,+91-90000-10017,+91-90000-10020,2026-08-04 16:12:00,591,voice
P004,P007,+91-90000-10004,+91-90000-10007,2026-06-14 13:56:00,705,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-06-25 08:49:00,306,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-08-23 17:09:00,180,voice
P014,P050,+91-90000-10014,+91-90000-10050,2026-06-25 04:05:00,149,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-08-20 18:31:00,643,voice
P005,P033,+91-90000-10005,+91-90000-10033,2026-07-22 11:12:00,559,voice
P049,P003,+91-90000-10049,+91-90000-10003,2026-08-14 09:54:00,672,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-07-18 09:31:00,91,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-08-02 13:33:00,200,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-20 23:58:00,393,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-08-08 19:47:00,132,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-08-18 12:26:00,299,voice
P032,P043,+91-90000-10032,+91-90000-10043,2026-08-18 01:07:00,353,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-07-18 20:50:00,102,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-06-21 00:03:00,889,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-06-21 04:45:00,202,voice
P004,P001,+91-90000-10004,+91-90000-10001,2026-08-22 00:03:00,453,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-19 04:58:00,681,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-10 23:27:00,852,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-07-06 04:13:00,657,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-07-16 13:48:00,607,voice
P007,P039,+91-90000-10007,+91-90000-10039,2026-08-18 05:57:00,391,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-08-06 18:51:00,819,voice
P050,P046,+91-90000-10050,+91-90000-10046,2026-08-18 18:05:00,347,voice
P036,P041,+91-90000-10036,+91-90000-10041,2026-06-09 22:25:00,406,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-08-21 20:19:00,271,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-08-16 12:52:00,226,voice
P036,P048,+91-90000-10036,+91-90000-10048,2026-08-21 04:16:00,841,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-06 22:48:00,501,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-06-24 00:03:00,100,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-05 06:55:00,597,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-06-06 01:04:00,896,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-15 08:01:00,55,voice
P031,P046,+91-90000-10031,+91-90000-10046,2026-06-02 18:05:00,620,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-13 18:39:00,696,voice
P015,P008,+91-90000-10015,+91-90000-10008,2026-07-14 02:32:00,276,voice
P031,P039,+91-90000-10031,+91-90000-10039,2026-07-13 23:21:00,188,voice
P041,P006,+91-90000-10041,+91-90000-10006,2026-08-07 12:58:00,614,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-06-05 23:16:00,285,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-06-10 00:34:00,386,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-06-05 20:22:00,184,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-06-12 15:07:00,417,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-08-07 23:19:00,769,voice
P048,P049,+91-90000-10048,+91-90000-10049,2026-08-02 01:57:00,359,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-07-23 02:41:00,465,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-06-16 00:46:00,490,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-02 03:20:00,794,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-20 13:09:00,819,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-20 08:11:00,841,voice
P020,P033,+91-90000-10020,+91-90000-10033,2026-08-05 05:47:00,438,voice
P034,P011,+91-90000-10034,+91-90000-10011,2026-08-05 19:39:00,287,voice
P030,P011,+91-90000-10030,+91-90000-10011,2026-06-06 21:09:00,679,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-07-06 07:55:00,619,voice
P042,P001,+91-90000-10042,+91-90000-10001,2026-07-03 21:23:00,247,voice
P027,P002,+91-90000-10027,+91-90000-10002,2026-07-09 22:07:00,550,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-07-07 02:32:00,52,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-07-05 03:44:00,186,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-15 09:00:00,733,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-06-05 14:36:00,731,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-07-03 19:40:00,56,voice
P011,P028,+91-90000-10011,+91-90000-10028,2026-06-18 17:37:00,351,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-07-18 15:52:00,798,voice
P030,P021,+91-90000-10030,+91-90000-10021,2026-08-13 06:22:00,666,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-08-26 07:43:00,819,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-07-24 23:13:00,351,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-07-06 05:40:00,616,voice
P016,P039,+91-90000-10016,+91-90000-10039,2026-08-17 04:26:00,659,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-07-23 19:43:00,37,voice
P036,P020,+91-90000-10036,+91-90000-10020,2026-07-07 15:55:00,726,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-08-15 03:38:00,48,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-05 19:24:00,263,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-25 23:52:00,39,voice
P016,P023,+91-90000-10016,+91-90000-10023,2026-06-06 09:43:00,505,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-27 00:01:00,393,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-08-12 20:32:00,798,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-06-06 07:52:00,715,voice
P042,P048,+91-90000-10042,+91-90000-10048,2026-07-01 19:37:00,124,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-06-14 12:03:00,595,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-07 17:10:00,547,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-07-03 00:10:00,857,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-06-11 15:18:00,548,voice
P028,P026,+91-90000-10028,+91-90000-10026,2026-08-21 14:24:00,232,voice
P001,P010,+91-90000-10001,+91-90000-10010,2026-06-15 20:10:00,685,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-24 01:57:00,373,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-06-12 08:12:00,831,voice
P026,P003,+91-90000-10026,+91-90000-10003,2026-06-11 08:02:00,106,voice
P012,P004,+91-90000-10012,+91-90000-10004,2026-06-27 09:28:00,658,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-07-01 16:19:00,100,voice
P005,P021,+91-90000-10005,+91-90000-10021,2026-06-10 18:10:00,23,voice
P010,P040,+91-90000-10010,+91-90000-10040,2026-06-18 19:09:00,701,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-08-19 14:46:00,98,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-06-02 01:18:00,787,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-06-02 07:39:00,17,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-14 07:49:00,563,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-22 05:11:00,697,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-07-19 20:08:00,180,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-01 02:34:00,288,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-03 11:11:00,757,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-06 03:03:00,176,voice
P027,P035,+91-90000-10027,+91-90000-10035,2026-06-22 16:36:00,125,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-08-23 19:31:00,665,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-17 15:10:00,878,voice
P035,P033,+91-90000-10035,+91-90000-10033,2026-07-01 03:23:00,582,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-06-10 17:26:00,43,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-19 11:01:00,514,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-08 05:54:00,193,voice
P041,P005,+91-90000-10041,+91-90000-10005,2026-06-25 04:44:00,813,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-07-26 16:20:00,306,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-07-05 22:14:00,36,voice
P008,P026,+91-90000-10008,+91-90000-10026,2026-06-12 17:18:00,475,voice
P019,P005,+91-90000-10019,+91-90000-10005,2026-07-27 23:37:00,273,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-08-07 20:06:00,806,voice
P030,P022,+91-90000-10030,+91-90000-10022,2026-06-21 17:23:00,532,voice
P038,P003,+91-90000-10038,+91-90000-10003,2026-06-16 23:05:00,619,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-13 07:39:00,197,voice
P018,P008,+91-90000-10018,+91-90000-10008,2026-08-02 21:27:00,159,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-06-27 01:11:00,641,voice
P001,P048,+91-90000-10001,+91-90000-10048,2026-07-17 15:30:00,485,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-11 20:19:00,547,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-06-04 13:44:00,117,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-27 02:59:00,137,voice
P012,P004,+91-90000-10012,+91-90000-10004,2026-07-05 14:51:00,712,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-19 09:12:00,258,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-07-14 14:05:00,787,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-19 20:26:00,196,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-08 17:44:00,308,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-27 08:42:00,716,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-20 00:15:00,724,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-13 14:42:00,657,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-06-09 20:56:00,613,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-06-20 15:12:00,433,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-18 01:42:00,74,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-08-09 06:09:00,709,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-06-03 20:48:00,133,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-15 16:46:00,124,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-08-16 16:09:00,751,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-06-24 20:13:00,828,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-08-08 12:12:00,26,voice
P031,P044,+91-90000-10031,+91-90000-10044,2026-07-19 01:36:00,558,voice
P050,P035,+91-90000-10050,+91-90000-10035,2026-08-06 09:32:00,675,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-17 22:24:00,757,voice
P044,P004,+91-90000-10044,+91-90000-10004,2026-06-25 01:32:00,149,voice
P022,P034,+91-90000-10022,+91-90000-10034,2026-08-10 17:17:00,373,voice
P038,P025,+91-90000-10038,+91-90000-10025,2026-07-09 19:52:00,816,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-15 06:56:00,776,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-25 20:32:00,313,voice
P004,P013,+91-90000-10004,+91-90000-10013,2026-07-19 08:13:00,621,voice
P048,P040,+91-90000-10048,+91-90000-10040,2026-07-25 22:18:00,622,voice
P036,P005,+91-90000-10036,+91-90000-10005,2026-06-04 23:05:00,50,voice
P042,P039,+91-90000-10042,+91-90000-10039,2026-08-17 22:19:00,132,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-10 18:50:00,529,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-12 09:12:00,729,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-07-25 01:53:00,529,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-05 21:34:00,331,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-08-10 07:34:00,572,voice
P031,P009,+91-90000-10031,+91-90000-10009,2026-08-23 17:43:00,766,voice
P043,P009,+91-90000-10043,+91-90000-10009,2026-06-13 13:41:00,146,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-08-26 19:07:00,236,voice
P009,P028,+91-90000-10009,+91-90000-10028,2026-06-07 07:03:00,474,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-06-14 21:10:00,471,voice
P043,P050,+91-90000-10043,+91-90000-10050,2026-06-25 23:20:00,581,voice
P004,P013,+91-90000-10004,+91-90000-10013,2026-06-20 11:46:00,801,voice
P014,P023,+91-90000-10014,+91-90000-10023,2026-07-01 23:40:00,888,voice
P028,P045,+91-90000-10028,+91-90000-10045,2026-07-14 04:59:00,650,voice
P034,P045,+91-90000-10034,+91-90000-10045,2026-07-16 21:04:00,191,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-07-12 21:39:00,260,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-07-10 00:45:00,361,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-08-08 11:41:00,741,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-17 00:19:00,683,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-07 04:16:00,153,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-08-14 11:58:00,493,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-08-03 13:21:00,870,voice
P001,P035,+91-90000-10001,+91-90000-10035,2026-07-24 09:20:00,858,voice
P007,P036,+91-90000-10007,+91-90000-10036,2026-07-08 12:07:00,310,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-06-15 00:38:00,226,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-12 07:56:00,23,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-06-23 00:22:00,603,voice
P049,P032,+91-90000-10049,+91-90000-10032,2026-08-01 14:44:00,410,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-12 06:40:00,852,voice
P008,P005,+91-90000-10008,+91-90000-10005,2026-07-11 15:38:00,659,voice
P028,P012,+91-90000-10028,+91-90000-10012,2026-06-25 16:39:00,508,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-06-22 13:26:00,27,voice
P043,P005,+91-90000-10043,+91-90000-10005,2026-07-13 12:58:00,617,voice
